Column1,date,temperature_2m_max,temperature_2m_min,sunshine_duration,precipitation_sum,et0_fao_evapotranspiration
4438,3/21/2014 2:00,16.911251,6.06125,24306.773,2.3000002,25.32718
4439,3/22/2014 2:00,12.802917,4.419584,16532.51,4.7333336,19.689053
4440,3/23/2014 2:00,8.394583,2.06125,18467.916,3.1333332,15.540746
4441,3/24/2014 2:00,8.002916,0.02791667,30774.287,2.3,9.7974205
4442,3/25/2014 2:00,8.494583,-1.1220833,36926.16,0.75,11.041748
4443,3/26/2014 2:00,10.06125,-1.0970834,39674.33,0.2,13.591766
4444,3/27/2014 2:00,12.66125,0.7529168,39774.4,0,16.367443
4445,3/28/2014 2:00,14.31125,2.7529166,30849.264,0,14.076931
4446,3/29/2014 2:00,17.23625,3.0445833,41031.08,0,11.456943
4447,3/30/2014 2:00,18.66125,3.0362499,41621.84,0,9.422712
4448,3/31/2014 3:00,18.227917,4.18625,41363.13,0.016666668,9.425415
4449,4/1/2014 3:00,17.327917,5.269583,37326.277,0.15,10.301557
4450,4/2/2014 3:00,19.252916,6.0029163,41799.914,0.11666667,10.095225
4451,4/3/2014 3:00,20.202917,6.994583,38740.965,0.21666668,13.006328
4452,4/4/2014 3:00,18.48625,6.502917,38833.02,1.9,14.485301
4453,4/5/2014 3:00,15.836249,7.8195834,27534.812,3.0500002,13.7836275
4454,4/6/2014 3:00,16.58625,7.9862494,26008.83,2.2499998,12.445239
4455,4/7/2014 3:00,19.83625,9.069583,35351.707,1.0833334,15.2264185
4456,4/8/2014 3:00,15.0112505,7.019583,33307.824,4.466666,27.735956
4457,4/9/2014 3:00,11.927917,4.9529166,34962.73,1.5500001,22.761932
4458,4/10/2014 3:00,12.352917,6.194584,9353.286,0.33333337,14.115979
4459,4/11/2014 3:00,14.28625,5.369583,33643.543,0.25,11.686473
4460,4/12/2014 3:00,15.46125,5.002917,35768.45,0.116666675,11.445587
4461,4/13/2014 3:00,14.127917,7.46125,36760.207,0.5833334,19.036657
4462,4/14/2014 3:00,11.319583,4.919584,42627.2,3.8833332,30.540682
4463,4/15/2014 3:00,9.452916,2.9529169,36947.832,0.7666667,19.607662
4464,4/16/2014 3:00,11.719583,0.40291667,44338.434,0.083333336,11.754809
4465,4/17/2014 3:00,14.102917,1.6112499,42798.316,0.7,15.602607
4466,4/18/2014 3:00,10.902916,3.9529169,28860.814,4.7666664,17.24734
4467,4/19/2014 3:00,15.68625,3.0529168,34186.676,0.15,21.30308
4468,4/20/2014 3:00,17.927916,8.327916,43693.84,0.6666667,20.1159
4469,4/21/2014 3:00,17.102915,7.1029162,35842.63,2.1833332,13.511948
4470,4/22/2014 3:00,18.252916,7.1279163,44095.453,2.7333333,10.185524
4471,4/23/2014 3:00,19.027918,7.5612493,42437.02,1.2666667,9.647036
4472,4/24/2014 3:00,19.452917,7.86125,39430.74,0.48333335,12.734111
4473,4/25/2014 3:00,21.41125,10.152916,46469.01,0.48333335,14.870421
4474,4/26/2014 3:00,18.927917,9.961249,44410.34,2.8166666,12.681708
4475,4/27/2014 3:00,15.427917,9.619583,22500.959,5.1499996,16.355171
4476,4/28/2014 3:00,15.919583,9.569583,20069.66,0.65000004,11.468097
4477,4/29/2014 3:00,17.386251,9.236251,35234.51,3.1333334,11.476617
4478,4/30/2014 3:00,18.094584,8.277917,35981.05,1.1166667,11.977306
4479,5/1/2014 3:00,16.58625,8.461249,34388.383,2.6333332,13.393078
4480,5/2/2014 3:00,13.027917,6.7779164,25569.854,4.3666663,17.447887
4481,5/3/2014 3:00,11.461249,4.2195835,25855.87,0.35000002,16.57194
4482,5/4/2014 3:00,12.219584,3.6279166,34283.566,0.13333334,11.828101
4483,5/5/2014 3:00,15.911251,4.127917,36150.254,0,11.378773
4484,5/6/2014 3:00,19.41125,7.169584,26537.393,2.0333333,17.665907
4485,5/7/2014 3:00,15.83625,9.936249,37636.766,6.933333,20.983961
4486,5/8/2014 3:00,16.16125,9.177917,30720.932,6.766668,21.910395
4487,5/9/2014 3:00,16.78625,10.577916,35901.074,5.7333336,24.798698
4488,5/10/2014 3:00,16.58625,9.127916,24263.898,5.6000004,23.100555
4489,5/11/2014 3:00,14.252915,9.144584,43847.59,4.383333,28.350489
4490,5/12/2014 3:00,13.38625,7.86125,38346.016,3.7666667,24.02353
4491,5/13/2014 3:00,13.244583,7.044584,46150.188,3.3500001,16.630371
4492,5/14/2014 3:00,13.202916,5.81125,47665.406,2,18.40621
4493,5/15/2014 3:00,13.402916,5.6112504,33886.17,0.5833334,16.58404
4494,5/16/2014 3:00,16.119583,6.302916,44204.05,0.23333333,17.303553
4495,5/17/2014 3:00,16.93625,7.23625,34422.766,1.3166667,13.04639
4496,5/18/2014 3:00,17.769583,8.26125,36173.652,3.416667,11.245193
4497,5/19/2014 3:00,20.794584,8.719583,45544.965,0.15,9.802462
4498,5/20/2014 3:00,24.894585,9.78625,49447.375,0,10.381912
4499,5/21/2014 3:00,26.052917,12.66125,48251.043,0.05,15.089515
4500,5/22/2014 3:00,26.644583,14.702916,48369.625,3.1166668,17.781595
4501,5/23/2014 3:00,20.16125,12.986249,31201.54,5.4833336,15.608413
4502,5/24/2014 3:00,18.919584,11.361249,45109.688,1.3333334,13.260106
4503,5/25/2014 3:00,21.33625,10.494583,50126.55,0.083333336,12.644303
4504,5/26/2014 3:00,20.91125,12.56125,33127.324,11,13.929982
4505,5/27/2014 3:00,18.61125,12.502915,27419.459,9.45,18.61484
4506,5/28/2014 3:00,15.119582,10.927917,11316.9795,4.5833335,18.954409
4507,5/29/2014 3:00,14.427917,8.98625,14722.372,2.3166668,15.251174
4508,5/30/2014 3:00,15.444583,7.1612496,32538.498,0.2,12.954429
4509,5/31/2014 3:00,17.719584,7.8779163,51164.99,0.13333334,12.914603
4510,6/1/2014 3:00,17.436249,9.91125,43389.69,0.16666667,9.905524
4511,6/2/2014 3:00,18.927917,9.53625,44129.797,0.41666666,8.993184
4512,6/3/2014 3:00,19.894583,9.711249,49153.855,0.75,7.894071
4513,6/4/2014 3:00,20.769583,10.169582,39869.5,2.8333333,16.827055
4514,6/5/2014 3:00,18.119583,10.611249,44256.906,2.5166667,21.612055
4515,6/6/2014 3:00,23.394585,9.03625,53475.906,0,10.48997
4516,6/7/2014 3:00,27.561249,11.53625,51241.918,0.06666667,10.377271
4517,6/8/2014 3:00,29.377914,15.244583,52184.637,2.0666666,11.274531
4518,6/9/2014 3:00,30.377916,15.819583,51338.58,0.33333334,11.881171
4519,6/10/2014 3:00,30.494583,17.652916,49277.34,2.0666666,14.495361
4520,6/11/2014 3:00,25.577917,16.436249,42211.527,2.2666667,15.301552
4521,6/12/2014 3:00,23.177917,14.577916,52331.39,0.2,13.818706
4522,6/13/2014 3:00,21.269583,13.994583,44115.625,0.33333334,18.829765
4523,6/14/2014 3:00,18.952917,12.344584,49908.91,0.59999996,15.9000025
4524,6/15/2014 3:00,19.802917,11.394584,45433.09,0.016666668,14.245243
4525,6/16/2014 3:00,19.227917,11.652917,33721.42,0.2,15.240673
4526,6/17/2014 3:00,20.602917,12.394584,44439.97,0.2,13.559815
4527,6/18/2014 3:00,21.569582,11.28625,48755.375,0.083333336,15.446738
4528,6/19/2014 3:00,19.194584,11.502915,32194.518,0.06666667,20.095264
4529,6/20/2014 3:00,17.244583,12.111249,30906.844,0.6666666,20.027586
4530,6/21/2014 3:00,18.386251,10.427917,43449.035,0.3166667,15.616985
4531,6/22/2014 3:00,20.544584,10.744583,52786.72,0.016666668,17.110449
4532,6/23/2014 3:00,20.727917,11.102917,36366.152,0.11666667,15.09483
4533,6/24/2014 3:00,20.586248,11.51125,48340.453,2.1,12.833847
4534,6/25/2014 3:00,18.419582,10.927917,41940.918,4.3000007,15.708123
4535,6/26/2014 3:00,20.08625,9.794582,50332.33,0.16666667,8.699364
4536,6/27/2014 3:00,23.302917,10.852917,45167.44,1.1166667,11.28244
4537,6/28/2014 3:00,22.594584,14.244583,28845.346,5.0333333,14.349614
4538,6/29/2014 3:00,18.119585,12.63625,18359.428,9.266666,16.769754
4539,6/30/2014 3:00,18.18625,11.002917,48582.38,3.95,17.668436
4540,7/1/2014 3:00,19.386251,9.96125,53236.277,0.9333334,11.1816225
4541,7/2/2014 3:00,19.969584,10.51125,47722.973,1.0333333,12.26879
4542,7/3/2014 3:00,24.552916,10.16125,52896.562,0,12.223866
4543,7/4/2014 3:00,28.811249,12.719584,48475.688,0.06666667,13.974986
4544,7/5/2014 3:00,25.16125,17.652918,40484.414,2.45,19.688337
4545,7/6/2014 3:00,28.177917,16.219584,51013.61,1.5333334,15.758945
4546,7/7/2014 3:00,23.56125,16.777916,40110.19,3.1166668,15.00958
4547,7/8/2014 3:00,20.652918,13.919583,10030.823,19.150002,20.246572
4548,7/9/2014 3:00,18.219584,13.677917,9954.157,20.666666,21.462326
4549,7/10/2014 3:00,21.969584,14.252917,27817.787,3.5833333,15.398351
4550,7/11/2014 3:00,23.077917,14.969584,42022.49,3.7833335,15.318794
4551,7/12/2014 3:00,21.419584,14.694583,39224.566,3.2333333,13.088477
4552,7/13/2014 3:00,21.752916,14.31125,33254.965,6.9,14.905605
4553,7/14/2014 3:00,22.227915,14.952916,41850.71,2.3166668,15.598213
4554,7/15/2014 3:00,23.019585,14.702916,45398.16,0.11666667,12.477032
4555,7/16/2014 3:00,24.369583,15.477917,51874.094,0.116666675,8.508513
4556,7/17/2014 3:00,26.227915,14.71125,52085.105,0,8.897468
4557,7/18/2014 3:00,29.03625,15.33625,52480.5,0,10.846946
4558,7/19/2014 3:00,30.886251,16.844584,52668.97,0,14.190796
4559,7/20/2014 3:00,29.352915,18.636251,34985.816,1.5333334,14.5312805
4560,7/21/2014 3:00,23.444586,18.06125,23487.678,11.866668,16.229143
4561,7/22/2014 3:00,25.202917,17.352917,40563.13,6.183334,18.177069
4562,7/23/2014 3:00,25.994583,16.919582,51604.94,0.083333336,18.34618
4563,7/24/2014 3:00,24.93625,15.719584,43408.934,3.2666667,14.628235
4564,7/25/2014 3:00,24.444582,16.136251,42132.676,3.2833335,11.373112
4565,7/26/2014 3:00,24.877914,15.827916,35706.855,0.8166668,11.133361
4566,7/27/2014 3:00,25.561249,16.561249,42673.12,2.25,11.383198
4567,7/28/2014 3:00,26.052916,16.819584,38660.02,7.1666665,11.493211
4568,7/29/2014 3:00,25.344584,17.63625,34347.715,6.2999997,11.679329
4569,7/30/2014 3:00,22.519583,17.11125,27455.852,4.616667,15.876378
4570,7/31/2014 3:00,23.219584,14.78625,47691.62,0.99999994,11.703735
4571,8/1/2014 3:00,25.23625,14.686249,43104.574,0.016666668,11.580425
4572,8/2/2014 3:00,26.686249,16.069582,41085.582,2.4666667,13.437125
4573,8/3/2014 3:00,24.752916,16.886251,36644.477,5.483333,11.412285
4574,8/4/2014 3:00,23.66125,16.336252,38041.188,2.6666667,10.537659
4575,8/5/2014 3:00,22.136251,15.044583,46295.035,0.53333336,11.596662
4576,8/6/2014 3:00,23.494583,13.352916,42820.91,0.55,9.908507
4577,8/7/2014 3:00,23.136251,15.394584,40531.13,2.216667,8.915913
4578,8/8/2014 3:00,25.33625,13.602917,42901.92,0.9833334,12.52171
4579,8/9/2014 3:00,23.802917,16.202917,38718.19,4.85,23.419296
4580,8/10/2014 3:00,26.98625,15.2612505,36860.797,8,20.686724
4581,8/11/2014 3:00,21.21125,15.13625,40183.504,2.2,20.26653
4582,8/12/2014 3:00,20.619585,14.027916,45577.97,0.8666666,19.708511
4583,8/13/2014 3:00,20.527916,13.28625,23305.318,7.7833333,18.769297
4584,8/14/2014 3:00,19.511251,13.169582,46103.55,3.1166668,18.774893
4585,8/15/2014 3:00,18.144585,12.544583,32572.166,3.783333,15.002998
4586,8/16/2014 3:00,18.177916,12.202916,41372.63,2.0166667,18.819698
4587,8/17/2014 3:00,19.56125,12.544583,35248.11,1.9499999,24.074194
4588,8/18/2014 3:00,18.569582,12.519584,41188.22,1.5500001,25.675116
4589,8/19/2014 3:00,18.494583,10.861251,40003.473,2.633333,19.70408
4590,8/20/2014 3:00,16.969584,10.01125,35531.777,0.21666665,15.00991
4591,8/21/2014 3:00,17.886251,9.177917,44748.707,0.033333335,12.3319435
4592,8/22/2014 3:00,19.211252,10.194583,37901.797,1.4333334,18.120884
4593,8/23/2014 3:00,17.494583,11.152917,39503.87,1.9499999,15.738603
4594,8/24/2014 3:00,16.786251,9.527917,45441.16,0.7,17.342354
4595,8/25/2014 3:00,18.094584,8.2195835,34795.8,2.4,13.048718
4596,8/26/2014 3:00,18.119583,11.394582,19759.605,14.433334,15.319072
4597,8/27/2014 3:00,19.127916,10.06125,37219.246,3.2333333,14.159678
4598,8/28/2014 3:00,22.077917,10.527916,40125.984,0.35,9.9424925
4599,8/29/2014 3:00,21.319582,13.736249,30555.611,2.6499999,12.599017
4600,8/30/2014 3:00,20.511251,13.402916,27343.508,3.1499999,15.22293
4601,8/31/2014 3:00,17.444582,12.102917,20528.477,10.75,14.525283
4602,3/1/2015 2:00,8.252917,0.8029167,10834.093,3.5500002,23.62815
4603,3/2/2015 2:00,7.519583,2.01125,22258.39,6.8500004,28.254614
4604,3/3/2015 2:00,7.8362503,0.85291666,28883.516,2.6499999,24.771118
4605,3/4/2015 2:00,6.5279174,-0.055416655,32603.248,1.6833335,20.55835
4606,3/5/2015 2:00,6.469583,-0.33875,30650.814,0.3166667,17.689577
4607,3/6/2015 2:00,7.7445836,-0.74708337,22289.686,0.016666668,11.929807
4608,3/7/2015 2:00,11.26125,-0.17208342,32999.293,0,14.093914
4609,3/8/2015 2:00,14.019582,0.84458333,35737.074,0,12.760616
4610,3/9/2015 2:00,12.602916,1.7862498,32709.896,0,10.332902
4611,3/10/2015 2:00,11.202916,1.2695833,23493.775,0.95000005,12.664767
4612,3/11/2015 2:00,8.302917,0.41958332,31444.307,0.6333334,14.536793
4613,3/12/2015 2:00,8.452916,-1.2554166,32821.887,0.1,12.331326
4614,3/13/2015 2:00,6.627917,-1.36375,26121.836,0,15.031837
4615,3/14/2015 2:00,6.927916,-0.33875,12475.809,0.38333336,15.020219
4616,3/15/2015 2:00,8.894584,1.4612502,20698.975,0.36666667,18.327639
4617,3/16/2015 2:00,13.319583,1.7862498,36940.78,0,17.773203
4618,3/17/2015 2:00,15.544582,2.4529166,37986.215,0,13.586682
4619,3/18/2015 2:00,14.552917,3.0945835,39137.81,0,12.40698
4620,3/19/2015 2:00,12.652917,1.9362501,34417.645,0.016666668,10.001021
4621,3/20/2015 2:00,11.944584,0.6695833,37072.105,0,9.250329
4622,3/21/2015 2:00,8.694583,0.33625007,22321.775,2.8833332,17.86405
4623,3/22/2015 2:00,6.8529167,0.052916646,28615.383,0.3166667,20.889402
4624,3/23/2015 2:00,10.43625,-1.31375,37690.438,0,10.40301
4625,3/24/2015 2:00,11.736251,0.78625005,31096.83,0,9.766942
4626,3/25/2015 2:00,13.777917,1.96125,30054.875,0.4999999,17.298357
4627,3/26/2015 2:00,8.244583,4.4279165,3779.8425,1.35,16.383745
4628,3/27/2015 2:00,9.58625,3.1445835,32558.928,1.4666667,21.203392
4629,3/28/2015 2:00,10.844583,1.41125,29126.63,1.7333332,19.064657
4630,3/29/2015 2:00,10.91125,6.5029163,2878.4187,11.100001,36.92053
4631,3/30/2015 3:00,8.477917,4.6445837,31144.178,8.083333,34.568344
4632,3/31/2015 3:00,10.811249,3.1279166,29252.312,10.966667,44.87614
4633,4/1/2015 3:00,7.427916,1.96125,38902.14,3.05,30.94071
4634,4/2/2015 3:00,6.769583,0.8945833,27602.936,6.9,29.564356
4635,4/3/2015 3:00,9.38625,-0.64708334,39949.387,0.083333336,14.135994
4636,4/4/2015 3:00,7.344583,0.14458334,20814.076,3.1833332,14.598144
4637,4/5/2015 3:00,8.752915,-2.0304167,42854.465,0.15,14.378205
4638,4/6/2015 3:00,8.1362505,-0.80541676,35176.92,0.6166666,14.12611
4639,4/7/2015 3:00,10.38625,-2.06375,40912.098,0,14.238631
4640,4/8/2015 3:00,12.33625,1.8112501,31259.627,0,12.265182
4641,4/9/2015 3:00,15.8029175,1.6945833,40929.754,0,9.255332
4642,4/10/2015 3:00,19.244583,3.2779167,43550.258,0,9.593797
4643,4/11/2015 3:00,17.23625,5.6279163,38738.418,1.3000001,23.29217
4644,4/12/2015 3:00,15.194584,5.227917,43181.625,0.1,19.644993
4645,4/13/2015 3:00,12.994583,5.394583,41023.504,0.5833333,24.060747
4646,4/14/2015 3:00,17.11125,3.7862499,38951.402,0,19.012869
4647,4/15/2015 3:00,21.144585,5.98625,45506.637,0.033333335,17.055944
4648,4/16/2015 3:00,16.83625,5.86125,39905.918,0,15.726166
4649,4/17/2015 3:00,13.069583,5.1945834,40068.56,3.0333338,16.950756
4650,4/18/2015 3:00,11.602917,2.1612499,45126.703,0.016666668,15.027833
4651,4/19/2015 3:00,13.877915,1.3445834,41518.41,0,13.166718
4652,4/20/2015 3:00,16.319584,2.71125,46130.855,0,13.816329
4653,4/21/2015 3:00,17.88625,4.1945834,46658.49,0,15.492776
4654,4/22/2015 3:00,14.769584,4.13625,38937.957,0.083333336,15.927699
4655,4/23/2015 3:00,14.552917,3.0195835,44766.16,0.06666667,10.549934
4656,4/24/2015 3:00,18.28625,3.3779166,46870.598,0,11.312122
4657,4/25/2015 3:00,17.452917,6.3445835,16053.864,2.2833335,15.06945
4658,4/26/2015 3:00,17.702917,8.88625,35308.95,4.4333334,12.963524
4659,4/27/2015 3:00,15.144584,6.502917,20480.127,5.2000003,18.328926
4660,4/28/2015 3:00,11.394584,3.4695835,26258.086,5.333333,19.855822
4661,4/29/2015 3:00,13.877917,2.46125,36724.055,0,14.7508745
4662,4/30/2015 3:00,14.327916,5.869583,39588.98,3.716667,16.927736
4663,5/1/2015 3:00,11.46125,5.627917,24007.033,8.416667,11.064903
4664,5/2/2015 3:00,13.627917,5.1945834,29062.94,1.2666668,10.137972
4665,5/3/2015 3:00,16.186249,7.419584,13254.81,10.45,16.9457
4666,5/4/2015 3:00,20.127918,12.43625,39770.23,1.7833334,18.577944
4667,5/5/2015 3:00,23.194586,12.627915,32966.098,4.1333337,24.106756
4668,5/6/2015 3:00,16.894583,9.669582,42722.043,4.433333,20.755507
4669,5/7/2015 3:00,15.794582,7.877917,46874.355,0.96666664,20.004145
4670,5/8/2015 3:00,19.227917,6.944584,41699.293,0.13333334,11.77196
4671,5/9/2015 3:00,18.494583,11.311249,35438.24,2.8666668,21.118828
4672,5/10/2015 3:00,16.452917,8.577916,39482.035,0.16666669,19.548906
4673,5/11/2015 3:00,22.28625,7.294584,43218.617,0,13.952648
4674,5/12/2015 3:00,24.452917,10.419583,39159.254,1.9666667,21.701157
4675,5/13/2015 3:00,18.669584,9.677917,45711.22,1.85,17.638044
4676,5/14/2015 3:00,15.902917,8.8862505,35331.34,1.7000002,14.046365
4677,5/15/2015 3:00,15.952916,8.7195835,35155.395,2.8166666,13.910878
4678,5/16/2015 3:00,15.544583,6.7195835,28834.611,0.6666667,19.131796
4679,5/17/2015 3:00,15.694584,8.111251,41705.688,0.4666667,16.039173
4680,5/18/2015 3:00,19.669584,7.2279167,36104.48,0.7166667,15.671349
4681,5/19/2015 3:00,15.852917,9.094583,37666.88,4.483333,21.595526
4682,5/20/2015 3:00,14.077916,7.2529163,34512.64,5.4166675,13.6274605
4683,5/21/2015 3:00,14.669583,5.494583,45357.207,1.6833334,12.827075
4684,5/22/2015 3:00,17.327917,6.61125,38767.598,0.16666667,10.871423
4685,5/23/2015 3:00,17.077917,9.219583,30624.787,0.95000005,13.657819
4686,5/24/2015 3:00,17.677917,8.152916,41832.71,0.90000004,9.362689
4687,5/25/2015 3:00,17.519583,9.044583,35396.336,1.35,14.406841
4688,5/26/2015 3:00,14.719582,8.377917,45793.95,1.1500001,17.736704
4689,5/27/2015 3:00,14.444584,6.519583,39498.914,0.21666668,15.633278
4690,5/28/2015 3:00,18.402918,6.8529162,40260.918,2.2333333,20.77693
4691,5/29/2015 3:00,18.394583,8.28625,36459.3,1.9000001,16.492569
4692,5/30/2015 3:00,15.902916,9.43625,46170.406,2.8999999,22.027367
4693,5/31/2015 3:00,19.819582,7.6029167,31032.838,2.2166665,18.965897
4694,6/1/2015 3:00,17.51125,10.627916,24320.125,2.5833333,16.369873
4695,6/2/2015 3:00,21.944582,10.53625,37719.53,0.25,24.563738
4696,6/3/2015 3:00,21.002916,11.969583,45562.785,0.06666667,20.74759
4697,6/4/2015 3:00,22.577917,10.394584,52994.094,0,11.821782
4698,6/5/2015 3:00,28.694582,12.369583,53147.137,0,12.673383
4699,6/6/2015 3:00,25.877916,14.869582,47862.28,0.84999996,16.176825
4700,6/7/2015 3:00,22.636251,13.577916,49499.453,2.3166668,15.179179
4701,6/8/2015 3:00,18.727919,11.269584,29884.936,2.9333332,16.749727
4702,6/9/2015 3:00,16.352917,10.444583,27385.264,0.016666668,16.250185
4703,6/10/2015 3:00,19.769583,11.702916,26185.12,0,14.278094
4704,6/11/2015 3:00,22.502916,11.836249,47864.574,0.23333335,11.239825
4705,6/12/2015 3:00,27.161253,12.66125,49233.484,0.51666665,11.367105
4706,6/13/2015 3:00,24.811249,15.111249,40234.04,2.7,17.475279
4707,6/14/2015 3:00,22.127916,14.044583,36472.656,0.8833332,15.930061
4708,6/15/2015 3:00,18.352917,12.494583,34362.258,3.6833332,15.70473
4709,6/16/2015 3:00,17.51125,10.377916,36373.08,0.06666667,15.50578
4710,6/17/2015 3:00,19.986252,8.894584,41514.48,0.6166666,14.418044
4711,6/18/2015 3:00,17.786251,12.052917,22136,6.433333,19.471495
4712,6/19/2015 3:00,16.23625,10.527917,40855.125,1.3333334,17.545202
4713,6/20/2015 3:00,16.377916,9.994583,41651.574,2.3999999,14.811528
4714,6/21/2015 3:00,18.527916,9.961249,25006.29,1.4000001,15.647923
4715,6/22/2015 3:00,16.827917,10.927917,14012.91,11.433333,19.464828
4716,6/23/2015 3:00,16.502916,9.577916,44659.137,6.25,20.725843
4717,6/24/2015 3:00,17.244585,10.219583,21754.846,0.23333335,14.198602
4718,6/25/2015 3:00,21.744583,11.144584,46534.855,0.55,10.257657
4719,6/26/2015 3:00,23.28625,12.044583,34069.566,0.35000002,9.874725
4720,6/27/2015 3:00,22.16958,13.936249,35513.004,5.9166665,18.668755
4721,6/28/2015 3:00,21.752916,12.361249,44775.812,0.31666666,11.442138
4722,6/29/2015 3:00,24.027918,13.9279175,49551.55,0.083333336,11.03886
4723,6/30/2015 3:00,25.802917,13.627917,53708.766,0,10.951187
4724,7/1/2015 3:00,28.627916,14.669583,53961.67,0,12.926457
4725,7/2/2015 3:00,31.336248,17.752916,53935,0.05,14.839996
4726,7/3/2015 3:00,31.53625,19.527918,52715.816,0.1,13.129571
4727,7/4/2015 3:00,34.90292,19.652918,51171.72,0.38333333,11.378212
4728,7/5/2015 3:00,33.219585,20.252916,47435.613,7.683334,16.253963
4729,7/6/2015 3:00,25.852915,17.919584,52047.723,0.28333333,18.042894
4730,7/7/2015 3:00,30.944586,15.8862505,46800.844,3.0166667,17.469007
4731,7/8/2015 3:00,21.327917,15.677917,43969.73,3.5666664,26.661924
4732,7/9/2015 3:00,18.252916,12.852916,47968.535,1.75,24.400803
4733,7/10/2015 3:00,20.58625,10.727917,48052.17,0,16.325556
4734,7/11/2015 3:00,26.61125,11.727916,49361,0.05,14.171557
4735,7/12/2015 3:00,23.752916,14.769582,28624.172,2.6000004,17.111338
4736,7/13/2015 3:00,19.952917,15.869583,7596.6216,3.9333334,16.69526
4737,7/14/2015 3:00,22.16125,16.019583,28287.303,3.5833333,17.357044
4738,7/15/2015 3:00,23.91958,15.344584,37294.855,0.083333336,11.425686
4739,7/16/2015 3:00,26.777916,15.861249,46160.7,0.1,9.780676
4740,7/17/2015 3:00,31.98625,17.102915,49983.355,0.5666667,16.615726
4741,7/18/2015 3:00,25.936249,17.56125,45639.8,1.7833334,16.165476
4742,7/19/2015 3:00,24.219584,16.011251,31890.123,5.6333337,18.651983
4743,7/20/2015 3:00,24.652916,15.711249,41831.734,0.8,14.755208
4744,7/21/2015 3:00,27.177917,17.68625,46784.285,0.6333333,16.158457
4745,7/22/2015 3:00,29.019585,16.969584,45683.082,1.7666665,15.669469
4746,7/23/2015 3:00,23.269585,17.144583,40748.875,2.4333334,13.9709425
4747,7/24/2015 3:00,26.494583,15.611249,41296.137,1.2,16.511395
4748,7/25/2015 3:00,23.23625,14.444584,42720.875,5.5833335,36.71275
4749,7/26/2015 3:00,21.077917,12.03625,41226.957,2.0166667,20.586489
4750,7/27/2015 3:00,20.877916,14.53625,33697.918,5.2666664,25.715271
4751,7/28/2015 3:00,19.952919,14.51125,38691.117,2.0333333,25.214996
4752,7/29/2015 3:00,19.027916,12.7612505,38865.465,3.1333332,23.864014
4753,7/30/2015 3:00,18.594584,11.252917,45154.934,0.5666667,21.33457
4754,7/31/2015 3:00,19.73625,10.402916,46796.684,0.033333335,15.079377
4755,8/1/2015 3:00,22.752916,11.486251,36946.65,0.26666668,11.839234
4756,8/2/2015 3:00,25.469584,13.3029175,47465.402,0.55,11.271184
4757,8/3/2015 3:00,29.844584,14.502917,50071.203,0,12.933102
4758,8/4/2015 3:00,28.811255,16.402914,33364.875,2.0666666,20.25094
4759,8/5/2015 3:00,26.619583,15.319583,47289.848,0,11.924037
4760,8/6/2015 3:00,32.15292,16.727917,48984.23,0,11.036758
4761,8/7/2015 3:00,32.611248,18.477919,48136.457,1.7666665,11.650647
4762,8/8/2015 3:00,29.48625,18.702919,43912.543,3.4999998,16.371334
4763,8/9/2015 3:00,28.227915,16.919584,45545.27,1.4500002,14.55703
4764,8/10/2015 3:00,27.58625,17.93625,43490.574,3.0666664,13.185777
4765,8/11/2015 3:00,27.33625,18.18625,43256.426,0.7833333,13.697642
4766,8/12/2015 3:00,28.277916,18.06125,35240.996,0,12.570661
4767,8/13/2015 3:00,30.736246,17.902916,47340.51,0.05,16.441744
4768,8/14/2015 3:00,29.252916,19.327915,41199.05,3.9166667,18.91505
4769,8/15/2015 3:00,25.527916,17.811249,40373.723,6.9499993,14.387459
4770,8/16/2015 3:00,20.644583,16.027916,12445.798,11.716667,13.799525
4771,8/17/2015 3:00,18.852915,15.0529175,6680.018,8.583333,16.676134
4772,8/18/2015 3:00,19.252916,13.294583,18128.014,6.533333,12.8343115
4773,8/19/2015 3:00,20.13625,13.069583,29050.615,0.91666675,8.861835
4774,8/20/2015 3:00,21.727915,12.519584,43811.676,1.5999999,8.819604
4775,8/21/2015 3:00,23.41125,12.327916,46415.88,0.2,9.387721
4776,8/22/2015 3:00,24.919584,12.377915,45214.223,0,13.553851
4777,8/23/2015 3:00,24.836248,13.769584,43397.016,2.6166666,18.0403
4778,8/24/2015 3:00,23.96125,15.669583,34653.36,4.566666,21.371498
4779,8/25/2015 3:00,20.577917,14.294583,35349.47,4.016667,23.744614
4780,8/26/2015 3:00,25.78625,13.986249,42420.59,0.13333334,16.707867
4781,8/27/2015 3:00,26.061249,15.5529175,26176.734,4.9166665,16.130243
4782,8/28/2015 3:00,22.33625,15.027917,25239.885,2.1499999,12.209943
4783,8/29/2015 3:00,26.469582,13.4279175,43850.77,0.29999998,9.193694
4784,8/30/2015 3:00,29.602915,16.352917,39445.918,1.6500001,10.299627
4785,8/31/2015 3:00,30.694586,18.352919,42595.613,0.1,13.772435
4786,3/1/2016 2:00,3.7945836,-1.98875,20177.338,3.05,19.135416
4787,3/2/2016 2:00,7.627917,0.94458336,6633.931,4.9500003,23.690626
4788,3/3/2016 2:00,5.3362503,-0.80541664,18740.834,1.4166666,15.830697
4789,3/4/2016 2:00,6.577917,-1.0720834,17374.773,3.4166667,20.11505
4790,3/5/2016 2:00,6.4945836,0.46124998,6368.437,3.9499998,12.749454
